"Kyle Anderson",4800,MEM,SF,DEN,34.16945,11.75295,20.95
"Garrett Temple",4200,MEM,SG,DEN,38.56124,15.6301,20.98
"Jaren Jackson",5900,MEM,PF,DEN,36.24478,8.31402,27.17
"Marc Gasol",8000,MEM,C,DEN,55.48168,17.13832,36.31
"Shelvin Mack",5200,MEM,PG,DEN,35.36744,16.07054,20.42
"Mike Conley",7300,MEM,PG,DEN,58.6908,20.8488,35.7
"Juan Hernangomez",3900,DEN,SF,MEM,35.84207,14.66674,17.93
"Trey Lyles",4800,DEN,PF,MEM,39.14865,14.0859,21.15
"Monte Morris",3800,DEN,SG,MEM,27.97652,13.0086,16.06
"Mason Plumlee",3700,DEN,C,MEM,28.84937,11.40781,16.09
"Malik Beasley",3500,DEN,SG,MEM,30.3848,14.6072,15.2
"Dillon Brooks",4100,MEM,SG,DEN,32.22388,16.12,16.12
"Wayne Selden",3500,MEM,SG,DEN,26.10694,12.55066,13.06
"J.J. Barea",3900,DAL,PG,UTA,28.06748,10.95276,16.52
"DeAndre Jordan",8100,DAL,C,UTA,56.36644,18.19648,35.54
"Dorian Finney-Smith",3600,DAL,SF,UTA,29.64855,12.03555,15.45
"Maxi Kleber",3700,DAL,PF,UTA,24.9682,10.5156,12.7
"Dwight Powell",3700,DAL,PF,UTA,26.17314,10.6757,14.14
"Luka Doncic",7800,DAL,SG,UTA,45.59247,12.18448,33.11
"Harrison Barnes",5100,DAL,SF,UTA,38.3812,14.1276,24.4
"MarShon Brooks",3600,MEM,SG,DEN,22.37402,8.99574,12.14
"Ivan Rabb",3500,MEM,PF,DEN,15.05531,6.69737,7.87
"Dennis Smith Jr.",6200,DAL,PG,UTA,44.40832,15.7696,28.16
"Wesley Matthews",5200,DAL,SG,UTA,37.28557,12.85074,23.03
"Nikola Jokic",9200,DEN,C,MEM,62.33232,16.16954,41.89
"Paul Millsap",6000,DEN,PF,MEM,43.88818,15.191,27.62
"Ryan Arcidiacono",3500,CHI,PG,NOP,29.72513,14.87,14.87
"Chandler Hutchison",3800,CHI,SF,NOP,19.46252,3.81128,15.62
"Cristiano Felicio",3500,CHI,C,NOP,32.04397,13.16063,16.03
"Antonio Blakeney",3800,CHI,SG,NOP,33.34332,14.79516,16.68
"Robin Lopez",3500,CHI,C,NOP,5.73713,2.87,2.87
"Wendell Carter",7400,CHI,PF,NOP,39.07926,10.44384,28.38
"Jabari Parker",6800,CHI,SF,NOP,51.40795,20.21035,30.95
"TJ Leaf",3500,IND,PF,PHI,14.85257,7.43,7.43
"Cameron Payne",4400,CHI,PG,NOP,38.37646,14.88935,22.39
"Zach LaVine",9000,CHI,SG,NOP,63.80724,20.53,41.06
"Justin Holiday",5200,CHI,SG,NOP,40.4928,15.17568,24.32
"Jrue Holiday",8800,NOP,SG,CHI,71.16855,21.26725,43.85
"E'Twaun Moore",4700,NOP,SF,CHI,37.60032,13.94493,22.17
"Wesley Johnson",3500,NOP,SF,CHI,25.29165,11.2785,15.45
"Tim Frazier",3500,NOP,PG,CHI,17.37131,7.04759,8.69
"Jamal Murray",7700,DEN,PG,MEM,50.43246,20.69106,31.98
"Gary Harris",7000,DEN,SG,MEM,50.7471,19.4331,30.7
"Torrey Craig",3500,DEN,SG,MEM,4.6311,1.73118,2.58
"Cheick Diallo",3600,NOP,PF,CHI,7.29635,3.0879,3.65
"Darius Miller",3500,NOP,SF,CHI,22.90854,11.46,11.46
"Nikola Mirotic",8400,NOP,SF,CHI,70.86032,25.1679,39.02
"Anthony Davis",11800,NOP,PF,CHI,100.90096,31.11958,63.38
"Julius Randle",7200,NOP,C,CHI,60.444,27.186,34.5
"Ian Clark",3600,NOP,SG,CHI,28.25805,10.64505,15.45
"Jalen Brunson",3500,DAL,PG,UTA,6.32968,1.23952,5.08
"Ricky Rubio",6500,UTA,PG,DAL,44.76465,14.6286,28.35
"Taj Gibson",4900,MIN,PF,LAL,34.2031,10.55,21.1
"Jimmy Butler",9200,MIN,SG,LAL,72.171,24.80058,43.74
"Karl-Anthony Towns",9400,MIN,C,LAL,68.47335,26.83125,42.93
"Tyus Jones",4300,MIN,PG,LAL,28.64567,13.81412,14.33
"Josh Okogie",5000,MIN,SG,LAL,19.36818,3.05982,16.02
"Andrew Wiggins",6400,MIN,SF,LAL,45.1435,18.16475,28.25
"Derrick Rose",5500,MIN,PG,LAL,48.8394,17.88885,31.55
"Marvin Bagley III",5000,SAC,PF,TOR,28.60254,4.62168,23.58
"Frank Mason",3900,SAC,SG,TOR,29.62518,13.76778,14.82
"Kosta Koufos",3700,SAC,C,TOR,23.88805,10.4682,11.95
"Bogdan Bogdanovic",4800,SAC,SG,TOR,21.6062,9.2598,13.42
"Gorgui Dieng",3500,MIN,C,LAL,25.58415,10.50226,13.43
"Anthony Tolliver",3500,MIN,PF,LAL,26.10694,13.06,13.06
"Lance Stephenson",3700,LAL,SF,MIN,19.13043,7.91439,9.57
"Josh Hart",4300,LAL,SG,MIN,34.56265,14.44701,17.77
"Kentavious Caldwell-Pope",3500,LAL,SG,MIN,22.1889,9.1242,11.1
"Johnathan Williams",3500,LAL,PF,MIN,8.32218,1.26157,6.97
"Tyson Chandler",3500,LAL,C,MIN,14.43278,6.47634,7.22
"Rajon Rondo",5700,LAL,PG,MIN,49.75511,24.89,24.89
"JaVale McGee",7500,LAL,C,MIN,50.3721,17.8293,34.62
"Lonzo Ball",5700,LAL,PG,MIN,39.57668,15.77532,25.16
"Brandon Ingram",5900,LAL,PF,MIN,55.87244,18.21188,30.92
"LeBron James",11200,LAL,SF,MIN,75.69208,18.36568,53.08
"Kyle Kuzma",6300,LAL,PF,MIN,48.13692,19.48698,31.38
"Justin Jackson",3700,SAC,SF,TOR,35.28235,17.65,17.65
"Willie Cauley-Stein",7100,SAC,C,TOR,53.83584,17.97744,32.16
"Georges Niang",3500,UTA,PF,DAL,14.09295,6.30975,7.05
"Royce O'Neale",4300,UTA,SF,DAL,23.10476,10.33032,12.04
"Ekpe Udoh",3500,UTA,C,DAL,7.4074,2.8336,3.85
"Alec Burks",3800,UTA,SG,DAL,18.61069,8.5652,9.31
"Kyle Lowry",8800,TOR,PG,SAC,69.3852,21.6276,40.2
"Dante Exum",3500,UTA,PG,DAL,25.058,10.6664,13.4
"Jae Crowder",5300,UTA,SF,DAL,45.17683,19.99436,23.69
"Donovan Mitchell",8500,UTA,SG,DAL,64.37704,23.6652,38.48
"Joe Ingles",6000,UTA,SF,DAL,53.0712,19.86768,30.24
"Derrick Favors",5100,UTA,PF,DAL,39.59475,15.066,23.25
"Rudy Gobert",8900,UTA,C,DAL,66.90303,21.60282,41.07
"Danny Green",5000,TOR,SG,SAC,38.0464,14.88144,24.08
"Kawhi Leonard",10100,TOR,SF,SAC,74.6708,24.66972,47.26
"De'Aaron Fox",8000,SAC,PG,TOR,53.2519,16.10024,35.62
"Fred VanVleet",4700,TOR,PG,SAC,40.70328,16.70268,21.72
"Buddy Hield",7700,SAC,SG,TOR,60.4256,21.96996,32.84
"Iman Shumpert",3600,SAC,SG,TOR,29.7379,13.44625,17.35
"Nemanja Bjelica",6700,SAC,SF,TOR,48.75481,17.55403,28.73
"Delon Wright",3600,TOR,PG,SAC,25.76506,10.7059,14.18
"C.J. Miles",3500,TOR,SF,SAC,18.4965,7.6855,9.5
"Pascal Siakam",5800,TOR,PF,SAC,41.45103,13.35387,25.73
"Jonas Valanciunas",6000,TOR,C,SAC,37.2798,14.36148,25.02
"Serge Ibaka",6200,TOR,PF,SAC,56.33182,23.75574,28.18
"OG Anunoby",3600,TOR,SF,SAC,27.26636,13.64,13.64
"Doug McDermott",3500,IND,SF,PHI,14.91254,7.46,7.46
"Cory Joseph",3700,IND,PG,PHI,27.032,11.3305,15.5
"Larry Nance",4800,CLE,PF,OKC,34.69543,11.33076,20.09
"Cedi Osman",5900,CLE,SF,OKC,49.27208,13.68328,30.68
"Tristan Thompson",5400,CLE,C,OKC,39.30368,14.33734,23.62
"Jordan Clarkson",4700,CLE,SG,OKC,45.33732,18.62028,22.68
"Collin Sexton",4000,CLE,PG,OKC,19.31892,2.92858,16.18
"Rodney Hood",5100,CLE,SG,OKC,43.20098,14.97508,23.62
"George Hill",5400,CLE,PG,OKC,45.03844,15.67308,24.76
"Patrick Patterson",3500,OKC,PF,CLE,24.21006,10.63062,12.39
"Alex Abrines",3800,OKC,SG,CLE,38.9805,19.5,19.5
"Hamidou Diallo",3500,OKC,SG,CLE,12.7092,2.4888,10.2
"Raymond Felton",3800,OKC,PG,CLE,26.2318,11.7957,14.35
"Kyle Korver",3600,CLE,SG,OKC,16.93153,6.57272,8.47
"David Nwaba",3500,CLE,SG,OKC,13.17341,6.59,6.59
"Enes Kanter",7300,NYK,C,ATL,50.52434,22.09286,30.77
"Mitchell Robinson",4500,NYK,C,ATL,24.72444,4.4226,21.06
"Allonzo Trier",4200,NYK,SG,ATL,20.02104,3.16296,16.56
"Trey Burke",3600,NYK,PG,ATL,14.87256,6.70344,7.44
"Mario Hezonja",4200,NYK,SF,ATL,26.84657,11.03946,13.43
"Noah Vonleh",5300,NYK,PF,ATL,38.27601,14.01759,24.21
"Damyean Dotson",5200,NYK,SG,ATL,41.9682,14.41032,24.76
"J.R. Smith",4500,CLE,SG,OKC,32.94352,13.15104,16.48
"Channing Frye",3500,CLE,PF,OKC,16.5917,6.6151,8.3
"Frank Ntilikina",4900,NYK,PG,ATL,40.39979,14.10658,20.21
"Tim Hardaway Jr.",7500,NYK,SG,ATL,63.0801,23.95665,34.47
"Nerlens Noel",3600,OKC,C,CLE,28.75195,11.196,15.55
"Steven Adams",7400,OKC,C,CLE,57.27464,21.98048,36.88
"Zaza Pachulia",3500,DET,C,ORL,22.47444,9.73203,11.49
"Langston Galloway",4000,DET,SG,ORL,28.04611,14.39,14.39
"Bruce Brown",3500,DET,SG,ORL,3.16484,0.61976,2.54
"Jose Calderon",3500,DET,PG,ORL,16.03198,6.60848,8.02
"D.J. Augustin",4700,ORL,PG,DET,35.08512,12.05568,22.08
"Stanley Johnson",3600,DET,SF,ORL,17.53079,7.04601,9.91
"Ish Smith",4600,DET,PG,ORL,35.883,14.9734,22.15
"Reggie Bullock",4300,DET,SG,ORL,33.95172,11.96338,19.58
"Glenn Robinson",3800,DET,SF,ORL,32.90427,11.41875,18.27
"Blake Griffin",9600,DET,PF,ORL,75.34982,21.96432,43.58
"Andre Drummond",9600,DET,C,ORL,61.66115,19.2825,42.85
"Evan Fournier",6200,ORL,SG,DET,40.5936,14.46147,28.19
"Wesley Iwundu",3500,ORL,SF,DET,15.88125,7.25375,8.75
"Dennis Schroder",6400,OKC,SG,CLE,52.83967,16.33099,34.97
"Jarell Martin",3500,ORL,PF,DET,12.11364,5.46112,6.44
"Terrance Ferguson",3500,OKC,SG,CLE,19.14425,6.97585,10.49
"Paul George",10200,OKC,SF,CLE,82.86784,31.75168,50.56
"Jerami Grant",5400,OKC,PF,CLE,49.69743,16.40298,25.71
"Mohamed Bamba",4800,ORL,C,DET,26.916,4.486,22.43
"Jonathon Simmons",4000,ORL,SF,DET,29.26432,13.2562,16.78
"Aaron Gordon",8100,ORL,PF,DET,61.62632,22.14212,38.71
"Nikola Vucevic",8800,ORL,C,DET,65.99468,24.84652,41.48
"Jerian Grant",4300,ORL,PG,DET,36.40179,14.87757,18.21
"Terrence Ross",4800,ORL,SG,DET,48.28324,23.41592,24.19
"Kevin Knox",3900,NYK,PF,ATL,21.71364,3.43036,17.96
"Lance Thomas",3500,NYK,SF,ATL,4.63768,1.8908,2.32
"Markelle Fultz",4800,PHI,SG,IND,35.34253,12.60452,22.67
"Ben Simmons",9500,PHI,PG,IND,63.12404,17.71532,42.28
"Robert Covington",6300,PHI,SF,IND,45.80946,15.03432,28.26
"Dario Saric",4700,PHI,PF,IND,42.0838,13.6488,25.85
"Joel Embiid",11300,PHI,C,IND,70.5664,19.64416,47.68
"Wayne Ellington",3500,MIA,SG,SAS,14.4399,6.13222,7.58
"Derrick Jones",3500,MIA,SF,SAS,16.27186,8.14,8.14
"Kelly Olynyk",4900,MIA,PF,SAS,31.03412,11.2554,19.24
"Bam Adebayo",5600,MIA,C,SAS,31.97556,15.12876,16.68
"Tyler Johnson",4100,MIA,PG,SAS,35.96682,15.3171,18.91
"Derrick White",3700,SAS,PG,MIA,25.987,13,13
"J.J. Redick",5200,PHI,SG,IND,48.363,19.943,24.5
"Mike Muscala",3500,PHI,C,IND,17.25137,8.63,8.63
"Thaddeus Young",5900,IND,PF,PHI,41.85426,12.93294,26.34
"Bojan Bogdanovic",4600,IND,SF,PHI,41.39929,16.46445,20.71
"Myles Turner",5500,IND,C,PHI,50.71463,20.32137,25.37
"Tyreke Evans",4600,IND,SF,PHI,29.6541,9.6012,18.9
"Domantas Sabonis",6100,IND,PF,PHI,58.05652,26.27104,30.98
"Victor Oladipo",8900,IND,SG,PHI,64.6046,23.96688,40.76
"Darren Collison",5000,IND,PG,PHI,35.45192,13.5346,21.83
"Landry Shamet",3500,PHI,PG,IND,14.18477,2.20705,11.93
"Amir Johnson",3500,PHI,PF,IND,12.698,5.166,7
"T.J. McConnell",3500,PHI,PG,IND,6.28038,2.80719,3.33
"Wilson Chandler",3600,PHI,SF,IND,23.712,10.0282,12.35
"Hassan Whiteside",8600,MIA,C,SAS,58.30216,21.67844,38.92
"Justise Winslow",5700,MIA,SF,SAS,39.91862,13.6808,24.43
"Jeremy Lin",3800,ATL,PG,NYK,35.37492,18.31,18.31
"DeAndre Bembry",4900,ATL,SF,NYK,41.16134,15.50296,24.53
"Vince Carter",3700,ATL,SF,NYK,29.52,12.56,16
"Alex Poythress",3500,ATL,PF,NYK,29.52523,14.77,14.77
"Emmanuel Mudiay",3800,NYK,PG,ATL,17.16384,6.7488,9.12
"Dewayne Dedmon",5300,ATL,C,NYK,37.84482,16.61634,21.06
"Alex Len",5500,ATL,C,NYK,39.81276,12.9532,24.44
"Trae Young",7600,ATL,PG,NYK,44.8891,10.2969,33.65
"Kent Bazemore",6700,ATL,SG,NYK,50.93854,18.66378,31.58
"Taurean Prince",6800,ATL,SF,NYK,50.97609,19.42677,30.69
"Omari Spellman",3700,ATL,PF,NYK,22.7447,5.2173,17.05
"Bryn Forbes",3800,SAS,PG,MIA,29.98702,10.85987,18.13
"DeMar DeRozan",9200,SAS,SG,MIA,70.91172,21.33219,41.91
"Jakob Poeltl",3500,SAS,C,MIA,34.86256,15.41696,17.44
"Goran Dragic",6600,MIA,PG,SAS,48.2966,18.4063,31.9
"Rodney McGruder",5100,MIA,SG,SAS,43.69701,17.19802,25.07
"Josh Richardson",7600,MIA,SF,SAS,63.427,23.5053,37.31
"Quincy Pondexter",3500,SAS,SG,MIA,11.55422,5.78,5.78
"Davis Bertans",3500,SAS,SF,MIA,36.22564,13.54764,19.72
"Dante Cunningham",3700,SAS,SF,MIA,28.13292,10.69605,15.39
"LaMarcus Aldridge",8000,SAS,PF,MIA,63.94253,20.37248,39.79
"Patty Mills",4600,SAS,PG,MIA,33.34696,15.17296,18.64
"Marco Belinelli",4400,SAS,SG,MIA,31.1888,13.9925,19.3
"Reggie Jackson",6000,DET,PG,ORL,45.70425,12.81915,27.45
